label,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
nominal,0.400164045379971,0.452943644688947,0.440736211172211,0.393790154168833,0.461101646788786,0.452266018621688,0.412362165211428,0.406328874703627,0.403938326783894,0.443375212180469,0.395235873944452,0.42822987164242,0.440117475002737,0.458034093909645,0.449731158876636,0.396003179792587,0.398357802366036,0.399112938733493,0.394147734823396,0.406059947664773,0.393024853123744,0.403907304511805,0.410301800398533,0.413327654773403,0.443497120076556,0.411124516082892,0.400388655689204,0.402875387015288,0.403019460565259,0.39616135524781,0.426436719534946,0.404781928721334,0.433157853743929,0.408314744498062,0.398446949891,0.429181826128699,0.434342325523559,0.451739098845326,0.395841102612508,0.403564740185245,0.436902894410557,0.407150746432846,0.408710120099179,0.399875274588299,0.429554393892339,0.43969733204368,0.451704229792017,0.425984923182265,0.43952073287777,0.40002217399705
nominal,0.549815886343332,0.605534537570414,0.502886667641626,0.521180200832512,0.60058586678207,0.596663852233801,0.53114130978511,0.548717218677446,0.540739991812407,0.594284145050144,0.544616284788975,0.510475285292371,0.505390535801073,0.602368432299555,0.606936675995647,0.533540298253884,0.556961789604038,0.546246395608696,0.549556994365517,0.533665335766152,0.545018820282038,0.551357552755268,0.545025330627833,0.537585140860227,0.596165936286764,0.556878944512885,0.530459666031173,0.550238709936422,0.532561082844259,0.541047153804381,0.495451630703602,0.542544496536168,0.503846148731557,0.536540176658117,0.548406809623273,0.496928416551762,0.497526764791628,0.601096340445345,0.534235989421973,0.526135345216018,0.512183844892888,0.544177925027209,0.532516909242548,0.554705445844696,0.489782115055029,0.508978056428923,0.60855476467839,0.512375624203748,0.491153900892629,0.537795326929655
nominal,0.436050326867603,0.525945610941942,0.440965198654805,0.441454037847362,0.526611507286649,0.510704971239797,0.449824099850696,0.448551797468916,0.444450036863889,0.519933376847657,0.456212358040403,0.435454401059959,0.433744795005751,0.529857227268278,0.518256103948289,0.450637857786869,0.444263760675987,0.451155828265971,0.443566092472419,0.440702035455435,0.442256955253407,0.439738162068002,0.44024469881333,0.447306232084995,0.524476745002454,0.454791609182986,0.444736151710287,0.441789870338409,0.449475905083926,0.459902942172708,0.428538863363378,0.444669167813487,0.44243429505038,0.438382673889417,0.429508736292604,0.427703067133858,0.417934477331544,0.519784331841999,0.44100911728409,0.448551886082187,0.43362166787738,0.429430900326788,0.436090082024664,0.431809560812663,0.432070118694883,0.439957620427697,0.518794982981008,0.42707005693519,0.426244568925686,0.456568257878326
nominal,0.440367560535053,0.452158714825082,0.485960227008363,0.440362411503758,0.456617839278773,0.452849215157225,0.440825872839324,0.440154533557379,0.440264862194608,0.461007178040285,0.444168338332312,0.469638002268158,0.466739689523696,0.448941239026839,0.455722624964418,0.428575102154832,0.444700902681779,0.435781799683711,0.43803162745489,0.436401212944625,0.42717897417764,0.437635817578447,0.428534134936857,0.439786432723703,0.446162263969357,0.452495941877954,0.4401479800189,0.436371218194387,0.434453264706494,0.439314008405353,0.469381927203249,0.432999902751423,0.476026567446454,0.444624177771793,0.435607756439728,0.481580153610606,0.469678778200443,0.459079616348092,0.423775292850358,0.436211447771881,0.489217877228742,0.440444195909687,0.445662125354229,0.444661725845074,0.487777335162277,0.477978210870033,0.464050762054154,0.484427314962375,0.467933492735046,0.450275480439127
nominal,0.528952859166613,0.56043331891299,0.500556509177947,0.539255705515213,0.566131856875031,0.556314856004984,0.523391402298602,0.527032639982157,0.531148604583351,0.555414304537687,0.520167074320069,0.51257048219772,0.512222842317214,0.560353870889555,0.561643479323487,0.524921249628603,0.540751532355906,0.50994202269158,0.523686595511153,0.53191355222868,0.522555163276933,0.523143134040628,0.518358134412983,0.537712744023258,0.567038656598255,0.512169610652768,0.523808395029704,0.523315772699437,0.524560860952699,0.504016291192291,0.506859289730797,0.515986786678547,0.508151239398296,0.509428239158421,0.528328760824776,0.512969675743979,0.507140839742213,0.563097046350276,0.518422729764463,0.519161070184558,0.504861184213455,0.508904693720569,0.507864688591895,0.512752682222755,0.495378539602645,0.500152497952494,0.563745039351661,0.505947735349499,0.489857399284139,0.529513465533298
nominal,0.447862635966415,0.497780926349756,0.439300764367625,0.44535391532808,0.501791383492449,0.49193751858317,0.454438136300942,0.460776632045041,0.464612027140956,0.492445874534638,0.457352273881498,0.433768298713185,0.441001234318599,0.502728894789734,0.499951988939417,0.45420447284389,0.447860979472688,0.44973871816028,0.452669086189165,0.451568117288334,0.453373541282489,0.448968435604669,0.456941581381159,0.451825348742742,0.493565424883711,0.464522008119065,0.46541603250022,0.456938017139595,0.469456762056133,0.461516415496992,0.432436147363063,0.456259000535908,0.422641145053515,0.443112949880816,0.446849739621573,0.433984824628505,0.426057811137046,0.498425470944168,0.452893879433628,0.448466431981746,0.432859506028374,0.432086651731427,0.451572650506699,0.439599952933089,0.44053426197913,0.431856909275689,0.497455585970021,0.425497985311607,0.434438339444497,0.4643776212352
anomaly,0.532209432010761,0.450489667840047,0.601367911155086,0.531588928004079,0.454002933662078,0.437622899574136,0.527102924833078,0.548151504449798,0.523290461943387,0.441818857152047,0.529964440026207,0.594147657326822,0.586675864561523,0.446813892389696,0.462378469513011,0.526170320615028,0.534274160262482,0.523912040427226,0.522391123204164,0.53077715703099,0.550366360265805,0.527368271008986,0.519713938515812,0.539787867570857,0.434049294934209,0.537082751304289,0.511512885887653,0.522956890353045,0.527309619657807,0.527578902798793,0.585390368610875,0.525105665810385,0.589770807916254,0.520645305124813,0.535290043623949,0.583823520542147,0.581060453205196,0.443168733570032,0.521723019723631,0.522186477715532,0.595272265733237,0.540518018098626,0.53541040397534,0.535926718308152,0.586635058462845,0.585461198425662,0.444405142273941,0.61409939011833,0.603156304484507,0.525780490325171
nominal,0.430315489389247,0.477876888009381,0.444677230345821,0.430815038599282,0.487107306953408,0.47453484687281,0.450856787405393,0.442005485861872,0.433049312533578,0.471957536513367,0.437987451887773,0.426496486622695,0.436842033211663,0.465873475247326,0.465920495386493,0.420612503562286,0.436430230254706,0.42636597709337,0.431132354419166,0.444852614106211,0.429513253635469,0.43705781761533,0.439994852964497,0.435596095974951,0.471961048378805,0.446299410276713,0.428487918238852,0.4306242992969,0.424950996659692,0.436974588432246,0.417198530790737,0.441113277204153,0.425553366147041,0.430072956025924,0.435343755604819,0.433488524616717,0.430139092729279,0.501972432164713,0.430243382904198,0.448120623875217,0.435260736263475,0.451408005706266,0.441153050915089,0.43855139187558,0.432209258364416,0.433140155132864,0.47663714472879,0.424522988884061,0.426572808761884,0.427697317138326
nominal,0.505671617943184,0.489654856609894,0.464174571260695,0.519519005197315,0.477838761122029,0.503056880389588,0.538848556453306,0.505710651959159,0.515411865591928,0.476968802203461,0.537830280681439,0.471379062009669,0.471159338926149,0.481961133545815,0.487291745039468,0.523545039431517,0.502926985876686,0.510154738220617,0.502905169221443,0.5226882955275,0.523997756661599,0.50632261908933,0.507279724250713,0.522168565671151,0.493966450946031,0.502784955233327,0.506174849217633,0.524982446684754,0.506540264154429,0.522605825426312,0.469999478088289,0.508469258066663,0.476947335816516,0.515146836309836,0.506112286721868,0.466536619395461,0.461926713385181,0.503614935970248,0.51314943016972,0.506081287430244,0.465086777690601,0.515018561543465,0.526439926224536,0.510172778759774,0.468179608292396,0.46222207682678,0.501916184336156,0.488782278728395,0.469132093382347,0.521012376354948
nominal,0.40300133753118,0.453846093983538,0.454761010417375,0.395928898678852,0.460200900564449,0.454103445509027,0.40752761084506,0.405676562977112,0.408125041329532,0.441650816485473,0.394937932958156,0.431790888344781,0.445540916359544,0.456927261705693,0.446913256126053,0.399002108097706,0.398819023712368,0.405140004485857,0.40039331887566,0.40067048033433,0.39599770499939,0.409269018902878,0.406733377812165,0.412025809175095,0.437523602725104,0.408336965344995,0.399754472694984,0.405497982441926,0.400614519568444,0.395318038713324,0.426432170863586,0.403726681064208,0.437331238074691,0.401727683765127,0.397696557047863,0.435518427523648,0.444537830567112,0.454908389077399,0.397459872059995,0.40138568728159,0.446503457395347,0.41349162130612,0.406542832943584,0.404409743845601,0.430252744740031,0.452033424369675,0.44878366535103,0.425200241353042,0.436542690075208,0.406076091961145
nominal,0.601688161125818,0.474750059199056,0.678623988631674,0.607096523652691,0.477678141218866,0.475670605032147,0.616006012417072,0.610706039363817,0.619906164169778,0.461368758380767,0.604499910178112,0.690188988314773,0.67676640515975,0.479033921304731,0.481104580974922,0.620514610240185,0.60422459454085,0.595898360520907,0.593340165159715,0.585331583096455,0.620404851217906,0.606365938269666,0.590936911902825,0.598579976688227,0.454713866709006,0.590222053828603,0.62777292427178,0.604596646337033,0.627965817783858,0.60162676778163,0.674429446012831,0.617652277246852,0.675576839504735,0.602039551806521,0.61196822631824,0.672158802540897,0.678468266113368,0.472578826954636,0.59815408796718,0.610852275655702,0.6655969561667,0.598149128675905,0.591153090152555,0.606754224887496,0.674716724419697,0.671501923074306,0.459524599429031,0.662195747423843,0.665187933457194,0.581998057213122
nominal,0.397659683034574,0.439845544891927,0.443993950641098,0.405947383627014,0.451194554645281,0.435680285285133,0.401408951567954,0.404491696020915,0.407969807758171,0.433357535703808,0.401855267024133,0.426539905327085,0.429480405253294,0.446246092161184,0.471993127123479,0.409957176748016,0.393334972809975,0.401272349363905,0.395748668859006,0.395931619159076,0.409149624629335,0.406063001473798,0.398209501242252,0.418216284354697,0.440070230658753,0.400528989435301,0.400565893444982,0.387587239773943,0.412182450950754,0.394757850263946,0.429622805864292,0.401468096508239,0.427813561892023,0.402355937422697,0.401709713402155,0.430023481782257,0.439827058760541,0.44540920762375,0.400541112705497,0.397710933018428,0.436493392439421,0.402731755604234,0.41612078826186,0.405422746386627,0.436277011567242,0.434288062877981,0.442200435141728,0.427359583764825,0.438738649000278,0.400121958899139
nominal,0.432540276925664,0.463576128444085,0.465679892076319,0.409812537530771,0.472862317642729,0.46901204417721,0.433146906613539,0.440687933934804,0.430072847617288,0.457458046529246,0.436851691526151,0.459411552688946,0.461610795468314,0.470941152032698,0.461828458829231,0.42670766270567,0.41820481825802,0.423665475748172,0.423106814007712,0.431302418456473,0.421859971494814,0.413866427954514,0.426235782058214,0.431263595985587,0.462817431633358,0.433297892314885,0.415307588008458,0.41648022102502,0.429681834997069,0.430169510530328,0.452486200386358,0.429692057414641,0.458160275123512,0.425453649943462,0.427103825953377,0.449878047787404,0.454428578757266,0.46608319476208,0.416389113006594,0.428029815017091,0.4759191978846,0.442436572151976,0.428462404409097,0.433061863844827,0.457579319404021,0.457054543213774,0.471353475276242,0.45212528476194,0.46089291471203,0.428520035177657
nominal,0.528276215595619,0.586102273980039,0.50391698524601,0.545017987027571,0.585981368176813,0.573641498605398,0.535063163639955,0.525684520714986,0.53237099056971,0.565848428166601,0.533697545300763,0.486335000737951,0.502719300906415,0.57728380295334,0.585160080499721,0.535596327546845,0.541859172823927,0.505895138662288,0.523809040581121,0.509679866057037,0.533280636746673,0.505595585897036,0.518203538913383,0.521444011558595,0.580046344462045,0.508267969121005,0.532109685968018,0.52625320966559,0.521007111523236,0.518565264601683,0.496001986150519,0.523317660569513,0.506507829628265,0.505558013383789,0.521095224064642,0.511314243114734,0.51355393029487,0.581820737713916,0.513666185759944,0.511711733512446,0.517986455688017,0.50433157335141,0.524531677038798,0.520237923601481,0.491874196152769,0.508975628283871,0.582323643634097,0.490768706865,0.489647441335915,0.52320488772468
nominal,0.405027121708423,0.45284234122742,0.447851399973073,0.397202476882507,0.44958487443165,0.449924116819252,0.403861484374573,0.407167941810417,0.405400532002829,0.443665068937169,0.401453786099416,0.434079722921674,0.445891356315786,0.446065216343617,0.458801058251823,0.401616129838972,0.389591912485956,0.401570388542157,0.394761511141464,0.400400379387894,0.400186128331274,0.403266504095282,0.399520452816737,0.406231524081948,0.43712350272053,0.408149772535765,0.389669417264501,0.396551601433002,0.40226613993268,0.391779104084646,0.422209126349782,0.404263630319542,0.435666285414734,0.404877088724369,0.394589274933687,0.431403605478307,0.436774771593326,0.44409949090113,0.393786102693974,0.401090243385516,0.437980029211795,0.412186331358137,0.41609365986859,0.403640778251295,0.433572744463045,0.446605231687855,0.442559604518584,0.424948451270658,0.437658146108023,0.403595173271189
nominal,0.553154429023934,0.472946349514541,0.562927057424432,0.530033906032795,0.470110249223523,0.474555723230745,0.542127793223869,0.534604157535119,0.541378031388827,0.463021768176091,0.530991870105319,0.56512119734232,0.573315769779952,0.467461418529111,0.476731861661991,0.56201122130702,0.512220682520075,0.530431372314984,0.539950111686989,0.536332127742683,0.539237107286925,0.541423355318657,0.529931929150614,0.528211560383396,0.444089537357416,0.5160326591154,0.537050073830309,0.544031860207302,0.539444226709774,0.539791007309961,0.563811849058558,0.534657596347466,0.573344664467311,0.535851725822056,0.530252821501255,0.572440491715284,0.561695390554346,0.452132686973452,0.538687571660804,0.537616360825993,0.575870963116507,0.531330503227438,0.540131126366368,0.516006704327809,0.552564304535787,0.56125329733823,0.467769502045479,0.553350711168682,0.554990303459555,0.530704269137707
nominal,0.432983854071592,0.460152435066116,0.455668056448298,0.427828736020686,0.462262814598667,0.464529790293074,0.452415894121237,0.43114437830115,0.430671817706294,0.462653833993713,0.438272309715733,0.42464045333131,0.443398900387374,0.454293482152713,0.46736799748638,0.41766024430658,0.447767346503859,0.418249595995612,0.433090030686369,0.441154264063399,0.424411946385893,0.434004939952403,0.426288357826169,0.433482117150828,0.457160505522334,0.439973524631234,0.42783442595654,0.432803088137097,0.432974970553595,0.433799136853721,0.425616108500322,0.436734910498596,0.437846388190348,0.417686229911025,0.424136487964555,0.441833064387326,0.447271638717655,0.469113981153355,0.428883091859642,0.430230643146584,0.441825018607686,0.434366323206787,0.439405066843392,0.432034798396188,0.43914283832295,0.444640039598825,0.459810584677774,0.428999701834985,0.442250677094302,0.435024913710566
nominal,0.397011353717559,0.459462902403737,0.439737690163439,0.402561755254367,0.462120285274872,0.457647136557073,0.428598316480585,0.413266461121801,0.415870683283158,0.441436825942922,0.408875014035462,0.449653931066976,0.451952867590409,0.463591727937828,0.466011795211367,0.415861646775485,0.411424666796746,0.413383461184792,0.410032221325733,0.420955777390909,0.394170054648482,0.415585996651503,0.417206437360519,0.408807965751682,0.446905806914067,0.394214370917303,0.411209043029331,0.408120211742713,0.403363444785531,0.40684494413364,0.438024625426473,0.416817033275924,0.454367233661054,0.410459743619822,0.40948201929743,0.443220020543857,0.427353006269804,0.45324237075783,0.404527400992624,0.421333023222319,0.449187573957787,0.400696890796727,0.42152557904151,0.401105218961,0.453699292075513,0.457247815496132,0.443380190883254,0.46802791090418,0.45957456081853,0.409816340692595
nominal,0.462774992711937,0.485773570613384,0.44232152408864,0.442357625779343,0.4721176084626,0.48360416803021,0.453200809616045,0.455928534987462,0.457291106115909,0.462455410643636,0.456955288878059,0.42422305574908,0.435153615658741,0.47275607716525,0.473390994585538,0.447609451421912,0.449551955901924,0.446123110281871,0.449937382875616,0.450961210758947,0.443467075006694,0.437369023760621,0.442847210261329,0.452600356397552,0.481315479796077,0.460492571486525,0.431558027342148,0.44721595585603,0.443561150094382,0.44234380819597,0.417624667269407,0.455889905268683,0.423903372185877,0.449916069722811,0.439092251344854,0.432032552717487,0.427810881764886,0.487305103042817,0.454196534806654,0.440208784291301,0.43176595785153,0.454803585690509,0.449429943632974,0.466147423070863,0.432455509288626,0.434644717347794,0.490620291036699,0.424369650355099,0.425618742101336,0.452360303021664
nominal,0.472542392254634,0.468578232842054,0.462553388102588,0.485045033035988,0.468507230222432,0.457477614453712,0.516192428901348,0.482322738147284,0.489284612476221,0.47732094073052,0.490371255997027,0.469781469857232,0.487388265850046,0.46375926032014,0.47113794288443,0.497944324325379,0.488393290809304,0.482409348011999,0.470873810576346,0.484836590319043,0.488159096026181,0.48750554936858,0.48034708496034,0.496171534631592,0.45695182437264,0.470289517652021,0.480091138464877,0.46713413350709,0.481223441666386,0.484648099671945,0.48710253217944,0.481188755935847,0.475629247492539,0.478669569416834,0.479223314590892,0.484258036715865,0.47414915270755,0.475626440710731,0.476627635967797,0.495887452132313,0.47722401670616,0.486662003014194,0.490178944516192,0.477268267589843,0.470856880724222,0.473501875304583,0.485806564189755,0.495561351066311,0.487814738416123,0.49110294693927
nominal,0.478619229037307,0.454608684061649,0.498654744436174,0.470625526513169,0.463541393328179,0.4592637596005,0.466858277894618,0.482092805153148,0.488146505380153,0.448334371966257,0.457081487709653,0.479844556889796,0.503019738684474,0.467648270872735,0.456074088615255,0.495613654905524,0.481637307848946,0.474296019647285,0.485966308103709,0.481380019383266,0.480502180638969,0.474999296772227,0.479034553464236,0.465406609928577,0.442670218336724,0.472169701470019,0.48523941806179,0.494297824026516,0.491334372549852,0.474526049238051,0.498036429918462,0.475364862829845,0.503639348891884,0.473348987001273,0.490050936116435,0.515166407042218,0.513064345442341,0.450074522108171,0.468748593166725,0.486593788688875,0.497974864674306,0.459102450437796,0.497719813129989,0.465015918569796,0.498918277939297,0.498724300334183,0.44884591333039,0.48496339903943,0.492508321597582,0.477355815403321
nominal,0.415476804164192,0.479195706247133,0.440596013056671,0.414604564274388,0.467726453468902,0.479700870755952,0.425816167202577,0.435272650274116,0.419280834452735,0.46040927524139,0.424647720995176,0.431008511196999,0.42975666629418,0.46742693128725,0.479188823044158,0.42246159930914,0.431177895226008,0.418126855831114,0.423031290950528,0.432666524568243,0.425670767068691,0.419961773972139,0.428019537021522,0.423250251305416,0.484300817565754,0.418230869157184,0.433078626199093,0.423733070643742,0.425784247008283,0.430001772489077,0.430133400987942,0.422490234275588,0.43264624252533,0.411660017870967,0.409045876673365,0.425106068722562,0.418873472034761,0.475783056748431,0.425206599232389,0.426869586332317,0.429247492511236,0.418276160551389,0.410614249729265,0.420264636036118,0.431263411870893,0.432038714401479,0.469084622775298,0.424334800701771,0.426070848018238,0.431248778866472
nominal,0.413641304756819,0.447074299790146,0.462028271387151,0.425491488862493,0.463608905927815,0.44699529663513,0.42604077143385,0.425945899046169,0.432169507962902,0.440109456530091,0.424806213098028,0.447478360909196,0.450694396611408,0.458969562610783,0.469507841304271,0.417106692427072,0.418392573986763,0.423250094668749,0.419999493385553,0.41245468849336,0.424327440464268,0.428196721671107,0.436476354922869,0.420793343818093,0.437598301985631,0.413140350106209,0.413496315950761,0.413044533318141,0.425499256811064,0.414281937029643,0.443708729767573,0.414335041477981,0.461946334385896,0.421870256316438,0.414057996476439,0.449849574397102,0.442539289217661,0.458927299709295,0.422012235940936,0.42680974362562,0.455999333998735,0.409861938154692,0.422701618805473,0.412456190368166,0.455529021164478,0.4634359730089,0.482755714274743,0.455821117008788,0.454567088470844,0.432334647464268
nominal,0.418463165765118,0.487918220783243,0.432725669832868,0.427394548338883,0.478240572008728,0.461857177522819,0.429331337620749,0.432759689138214,0.436786438388289,0.47614956087586,0.432251751098987,0.436791843417533,0.42947247518676,0.466835440931109,0.484144649217364,0.428281692907443,0.426823198593381,0.432735935356882,0.418181100158761,0.429603961868246,0.440498175739394,0.434951069496131,0.43879629154736,0.443607078728335,0.466036807762578,0.427176025275146,0.415567222323724,0.418102502307434,0.431147004120345,0.428489271056625,0.441781681613173,0.421426307136341,0.445110562519329,0.431532000916545,0.410964172490859,0.420178346649086,0.420499224368399,0.467521710011389,0.419448391673451,0.429264330705868,0.425142193397163,0.420605745470353,0.434308749460067,0.428223104848958,0.430965879807153,0.444181201454152,0.487286741050957,0.422038043741152,0.438912293344202,0.435856883269461
nominal,0.442701242312438,0.440292826394591,0.489013638974328,0.438190414995993,0.441451809373164,0.442479923774657,0.437085146136601,0.434179150552161,0.426275354652523,0.428372393935387,0.438502307210202,0.487113554526156,0.49309273748134,0.454913601890124,0.445224445960908,0.425235219949861,0.43329889234794,0.43499143150911,0.437769677786179,0.44084315590698,0.43640547598048,0.437426608516153,0.431050345540538,0.44679014313245,0.426047182398362,0.444148399687736,0.433652719966011,0.434288247806534,0.442953039112008,0.42777304849906,0.48131909147681,0.435133638356364,0.499346873606982,0.430128039613117,0.431214393075682,0.479203899282194,0.488776598365883,0.438352856893021,0.42496865647187,0.439374780892943,0.501600240498377,0.439258885791541,0.438006568177923,0.445495368766994,0.478892117726266,0.494108527796047,0.443863052883698,0.49996019070495,0.484491776824018,0.440161745371607
nominal,0.426386399033293,0.467844956236797,0.447038425519211,0.420084242576335,0.478153223759743,0.470924288285377,0.443249644807516,0.450629474068708,0.436444671407615,0.465724572769181,0.438028011886013,0.430014515915568,0.435186983774047,0.473217228415335,0.462362682541107,0.442103951150884,0.414610871289662,0.43326393222774,0.430816524091039,0.43420473662287,0.446195392969671,0.430735912724548,0.435512462810322,0.443676254978247,0.466215994037093,0.428309047149385,0.424981329640635,0.419052121814889,0.443995348087747,0.434077054906183,0.440011884594259,0.437658330782053,0.429200409133725,0.432336268167782,0.426083995233945,0.43117168528011,0.440476942666524,0.464840343376271,0.427666253275548,0.428014497780969,0.447909365611453,0.431046639863623,0.432337603539396,0.433350265843162,0.442266860247399,0.436333329468412,0.476159667548779,0.442095617866393,0.441619011236088,0.427799740580737
nominal,0.649264681496897,0.676559298097859,0.629501669361032,0.630395062769398,0.664352172054746,0.686437691998315,0.627096502107002,0.632666605704317,0.632352567533786,0.669690278084481,0.639916210623092,0.6035903613111,0.600225752948145,0.680534169577914,0.681704647347321,0.622163733947844,0.644953131830516,0.644045929701384,0.63244208775808,0.632787357410265,0.649037826819596,0.646016278372511,0.656480010955362,0.621401128308299,0.662378809312915,0.645281627913179,0.637503277002187,0.652688377088098,0.625200230636792,0.644630271360952,0.610766869726594,0.647433854123432,0.620385735095429,0.6322319003263,0.648960068979121,0.604408223896156,0.601851242999433,0.675293577796542,0.646897434896644,0.626087245624837,0.612107662096332,0.637413149601648,0.642757058965708,0.634189672245607,0.602638460092235,0.615386696215429,0.675298588341323,0.621807393812342,0.624202025803515,0.652009281647945
anomaly,0.558617541864303,0.445523400055131,0.61034985691315,0.573372560289781,0.448890229485207,0.435357714619595,0.561612837732439,0.577484008265524,0.560640085896122,0.430401637289842,0.550701113554393,0.627561320664997,0.628507335448885,0.454670630086975,0.468606696481033,0.552960505126623,0.561062178293368,0.567515560183291,0.553591209183274,0.562267226630054,0.57724602081746,0.572559363529014,0.570717541439245,0.573280373626351,0.434058092142581,0.577881343090489,0.541063693776484,0.548531837790858,0.557025483670046,0.561947513048156,0.626315093577457,0.554650786164901,0.627280854624023,0.551043276141831,0.583297445476748,0.611267353443851,0.615065884201256,0.446047500946889,0.565406065131783,0.569776317735779,0.61658654031652,0.565902711411755,0.564100547106853,0.565101181684692,0.620980289325036,0.613019697187443,0.454690113369361,0.627884415514353,0.62356912910279,0.556226917138643
nominal,0.403073127089003,0.450375620573929,0.43511048427446,0.3941478330597,0.464162706814091,0.454039557543126,0.411682452657122,0.406150345595,0.407424407231163,0.442351017508132,0.394517254272207,0.426585396182852,0.432471440759423,0.457053303741281,0.448844497468419,0.396195372780725,0.399143537221402,0.398872151131659,0.398294311753692,0.407335592734112,0.393121673600307,0.403898585615845,0.408923954144446,0.409052018456966,0.442561436651527,0.412222118183889,0.40265093830054,0.399841965675998,0.402698201336572,0.394152260654506,0.424374980218563,0.40772501772426,0.426098690712844,0.405321429258789,0.397701060987866,0.432611242137672,0.427728279730975,0.451184120686719,0.398881005419184,0.401832357262007,0.432635425651883,0.414393452913807,0.407347825192307,0.402718875329308,0.425114009480765,0.438481525826989,0.445476751209538,0.423816113860936,0.4323060520106,0.404215270987531
nominal,0.617972736230725,0.605515147316616,0.627345519127239,0.614378437578377,0.600774154959479,0.599508064581655,0.609569084585861,0.610743510562572,0.617238147119393,0.592545942024189,0.600781731273711,0.624545677188804,0.622576704831334,0.601669962784832,0.605255856044388,0.610565844931334,0.608208479468694,0.599696695683893,0.608749961705159,0.605318086265801,0.6182850613925,0.615960423808726,0.605049148897432,0.608364084721356,0.598031444091413,0.634101009267111,0.598851532770727,0.616244607847396,0.589170162150442,0.622088712146715,0.627350679360308,0.60373698553603,0.634924749200826,0.606693903380899,0.629363795486655,0.618280418817972,0.607105333702809,0.603489859479308,0.60070183198202,0.594458415333384,0.602219968413302,0.615767250088867,0.623428352220198,0.611245102774148,0.611733783185451,0.625145655165192,0.606655220250282,0.626225958397892,0.637150510314458,0.613337471372135
anomaly,0.587161464201442,0.492946207396935,0.621666636754061,0.584996234867773,0.491961790011271,0.494470820012909,0.576744225824725,0.582567159316017,0.578171445024726,0.480912213923783,0.561261019913659,0.633769433915747,0.635942010150202,0.484222057796949,0.497632545688088,0.564753797899297,0.581417404802417,0.575285690904742,0.572523680531993,0.580692541304395,0.581803281811585,0.58033367790302,0.572967434243801,0.577227868192451,0.489365212572747,0.598023015236702,0.578641191837333,0.567810859914953,0.562282717703883,0.58332990433143,0.630120550769356,0.57706044325783,0.635985029250037,0.579788728822952,0.575790774491151,0.619664900150794,0.61993474066331,0.507538874989308,0.571699359233876,0.578422793360313,0.610744922249715,0.593761471638933,0.577102131882585,0.582208015512605,0.62179534469474,0.619507229993147,0.5009116969108,0.62263504395917,0.638444094905229,0.587864395532435
nominal,0.439756192291528,0.453404260494168,0.48725279231798,0.44506856818697,0.456523903391758,0.440264355792776,0.438780220672336,0.440644886097849,0.42559280617147,0.445416001421627,0.448393447045856,0.48413397131599,0.494094613315311,0.455644987982675,0.484009832537386,0.426851131696861,0.435106515463904,0.446919745962482,0.441965290608313,0.435314469511925,0.445555870012448,0.448433073404506,0.429359277471055,0.448684457454868,0.432688853618427,0.445880635340154,0.437645573897643,0.439218291200742,0.447571224475507,0.429537684358822,0.481712444163579,0.435187840335106,0.495331550446468,0.435395009609581,0.439478033764548,0.479528231789673,0.488776598365883,0.453272346997904,0.434733668522183,0.442472098769358,0.500530844240965,0.440369889503938,0.445556516980454,0.44474651859294,0.476878043276003,0.493440365831109,0.446586476347895,0.499214061736533,0.482748719995571,0.443407241773581
nominal,0.416698776717794,0.454139071241536,0.465013492756658,0.42008206787427,0.469921176032967,0.435118318514129,0.425268917581261,0.434232371435082,0.42585384953578,0.450936558925321,0.433478042522877,0.45117683375343,0.476288105379199,0.442093246435732,0.454022641660296,0.409862931158207,0.420480409189705,0.429219044014349,0.419773540866818,0.409156843923062,0.424023307243805,0.412510585873039,0.414497044783032,0.430910347344577,0.437970682917681,0.418947529046199,0.415834684043391,0.415795227688009,0.41837776363934,0.41474644553983,0.456282533652251,0.419856288144557,0.480033838701335,0.411746013523364,0.41646926837903,0.479196209645407,0.459085467143237,0.435499370786801,0.419758623392791,0.430737230566773,0.480387554776557,0.432711077380653,0.427887031647141,0.419917992963141,0.474447906570142,0.471038311143922,0.45712471440885,0.467567086489509,0.463415770314882,0.419457018454318
nominal,0.440338866468825,0.503301389272559,0.458150178317649,0.443227013498523,0.47553329242325,0.485954660485864,0.453183625925717,0.459359146101112,0.44191471994631,0.467375418224256,0.455502579457802,0.426280523451269,0.458091373761321,0.486750844643111,0.489969734897111,0.443222713511043,0.459671162064393,0.437824408031665,0.440766126142006,0.445867014822203,0.43509357642135,0.445519051371791,0.444673027773476,0.443248845689489,0.490922656826726,0.455682877006518,0.455451560553531,0.446976851957924,0.442532091375985,0.450305596602957,0.433008923498051,0.443232949942225,0.437845694903681,0.427420065169971,0.438270020994169,0.442553297068255,0.456401695588648,0.482734555472812,0.446764611684577,0.444117979399667,0.446687101912416,0.445498148716756,0.441685522748683,0.44349082678109,0.452346332626671,0.461086031836301,0.48350979023299,0.441481128178956,0.439323672522259,0.442781237532081
