label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nominal,0,0,0,0,1,0,0,0.659574,0.095112,0.434097,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.702128,0.074817,0.412377,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.723404,0.062838,0.377417,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.744681,0.062838,0.360309,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.765957,0.062838,0.346474,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.787234,0.056113,0.337846,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.808511,0.056113,0.342606,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.829787,0.053981,0.343796,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.851064,0.056113,0.324159,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.872340,0.056113,0.305713,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.893617,0.062838,0.337995,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.914894,0.070764,0.362987,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.957447,0.074817,0.402708,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.978723,0.074817,0.395418,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,1.000000,0.074817,0.379649,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.000000,0.074817,0.350937,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.021277,0.053981,0.282654,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.042553,0.053291,0.218834,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.063830,0.052540,0.172568,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.085106,0.051909,0.135079,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.106383,0.051909,0.105921,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.127660,0.051909,0.091491,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.148936,0.051909,0.085838,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.170213,0.051909,0.092383,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.191489,0.051909,0.098631,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.212766,0.051909,0.127194,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.234043,0.052570,0.166320,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.255319,0.054642,0.211247,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.276596,0.056833,0.275811,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.468085,0.063378,0.352127,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.489362,0.065119,0.337251,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.510638,0.056833,0.326540,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.531915,0.056833,0.308837,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.553191,0.056833,0.303332,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.574468,0.056833,0.286819,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.595745,0.054642,0.281315,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.617021,0.054672,0.278340,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.638298,0.056833,0.278637,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.659574,0.054642,0.284142,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.680851,0.054642,0.269563,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.702128,0.054642,0.281761,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.723404,0.054642,0.290836,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.744681,0.054642,0.290390,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.765957,0.054642,0.283100,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.787234,0.054642,0.273579,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.808511,0.054642,0.289051,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.829787,0.054642,0.310622,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.851064,0.056833,0.293663,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.872340,0.054642,0.264951,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.914894,0.056833,0.290836,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.957447,0.056833,0.288456,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.978723,0.054642,0.273728,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,1.000000,0.054642,0.233413,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.000000,0.054642,0.221660,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.021277,0.051909,0.173163,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.042553,0.051909,0.138798,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.063830,0.051909,0.108450,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.085106,0.040351,0.084201,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.106383,0.051909,0.065457,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.127660,0.040351,0.051770,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.148936,0.040351,0.046861,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.170213,0.040351,0.052068,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.191489,0.051909,0.052812,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.212766,0.051909,0.067539,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.234043,0.051909,0.089110,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.255319,0.052360,0.112169,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.276596,0.051909,0.154865,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.297872,0.054642,0.204701,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.489362,0.056833,0.288605,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.531915,0.056833,0.268224,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.553191,0.054642,0.259298,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.574468,0.056833,0.251711,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.595745,0.056833,0.251265,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.617021,0.056833,0.253050,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.638298,0.054642,0.257215,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.659574,0.054642,0.263017,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.680851,0.054642,0.258852,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.723404,0.054642,0.274026,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.978723,0.056833,0.267480,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,1.000000,0.056833,0.237429,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.000000,0.051909,0.232520,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.021277,0.051909,0.190420,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.042553,0.051909,0.155757,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.063830,0.040351,0.135674,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.085106,0.040351,0.114252,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.106383,0.040351,0.101607,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.127660,0.040351,0.097888,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.148936,0.051909,0.109640,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.297872,0.062838,0.445998,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.319149,0.062838,0.467272,0.003467,0.422915,0.414912
anomaly,1,0,0,0,0,0,0,0.468085,0.067371,0.572151,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.021277,0.056113,0.317465,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.042553,0.053981,0.257513,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.063830,0.074787,0.222702,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.085106,0.074276,0.190420,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.106383,0.068212,0.171080,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.127660,0.068212,0.163344,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.148936,0.074276,0.166468,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.170213,0.071184,0.187891,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.191489,0.074787,0.226272,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.297872,0.062838,0.487652,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.319149,0.074817,0.503868,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.340426,0.074817,0.547307,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.404255,0.080972,0.549093,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.425532,0.074817,0.543439,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.446809,0.074817,0.538233,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.468085,0.074817,0.536894,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.489362,0.074817,0.527075,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.510638,0.074817,0.529456,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.553191,0.074817,0.514430,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.574468,0.083073,0.515918,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.595745,0.074817,0.501636,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.617021,0.066200,0.502827,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.638298,0.074817,0.508777,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.659574,0.066200,0.512199,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.680851,0.066200,0.506099,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.702128,0.074817,0.507141,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.723404,0.062838,0.481256,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.744681,0.062838,0.461916,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.765957,0.056713,0.427998,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.787234,0.056713,0.415353,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.808511,0.062838,0.397203,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.829787,0.054642,0.380542,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.851064,0.056713,0.378756,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.872340,0.056713,0.357185,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.893617,0.074787,0.381137,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.914894,0.074817,0.394972,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.936170,0.074817,0.423832,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,0.978723,0.074817,0.416691,0.003467,0.422915,0.414912
nominal,0,1,0,0,0,0,0,1.000000,0.074817,0.392145,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.000000,0.074787,0.364624,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.021277,0.055302,0.298869,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.042553,0.055032,0.243975,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.063830,0.052930,0.203511,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.085106,0.052780,0.170634,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.106383,0.054642,0.145790,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.127660,0.052960,0.128979,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.148936,0.053981,0.137310,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.170213,0.073286,0.160815,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.191489,0.073286,0.200833,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.297872,0.060916,0.456709,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.319149,0.066561,0.471883,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.340426,0.066110,0.516215,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.361702,0.066110,0.524249,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.425532,0.066110,0.503124,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.468085,0.066561,0.494644,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.489362,0.066561,0.496430,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.510638,0.066110,0.490330,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.531915,0.066110,0.493603,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.553191,0.066110,0.489586,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.574468,0.060406,0.481256,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.595745,0.066110,0.473966,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.617021,0.066110,0.476941,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.638298,0.066110,0.473371,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.659574,0.066110,0.476495,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.680851,0.066110,0.469652,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.702128,0.066110,0.471288,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.723404,0.056713,0.442279,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.744681,0.056713,0.417287,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.765957,0.054642,0.383963,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.787234,0.054642,0.369235,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.808511,0.054642,0.387385,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.829787,0.056713,0.401666,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.872340,0.066110,0.361500,0.003467,0.422915,0.414912
nominal,0,0,1,0,0,0,0,0.914894,0.066110,0.409104,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.021277,0.056713,0.314490,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.127660,0.060826,0.134781,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.148936,0.054642,0.137905,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.170213,0.056053,0.169741,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.297872,0.066531,0.419816,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.319149,0.066531,0.453734,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.340426,0.066531,0.504165,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.510638,0.066531,0.503570,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.553191,0.066561,0.505951,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.574468,0.066561,0.501488,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.595745,0.066531,0.498810,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.680851,0.066561,0.477536,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.702128,0.066561,0.473817,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.723404,0.066531,0.451056,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.744681,0.057314,0.430080,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.765957,0.057314,0.401369,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.787234,0.057314,0.390360,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.808511,0.057314,0.405832,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.829787,0.057314,0.424427,0.003467,0.422915,0.414912
nominal,0,0,0,1,0,0,0,0.851064,0.057314,0.406575,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.000000,0.061577,0.363136,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.042553,0.054431,0.240702,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.063830,0.055242,0.202172,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.085106,0.055242,0.162154,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.106383,0.053020,0.141922,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.127660,0.053020,0.135228,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.170213,0.057314,0.152187,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.191489,0.057314,0.183874,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.234043,0.057314,0.330259,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.255319,0.057314,0.330259,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.276596,0.057314,0.387831,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.297872,0.057314,0.415204,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.319149,0.057314,0.442279,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.340426,0.066440,0.494942,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.361702,0.066440,0.509521,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.382979,0.066440,0.498661,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.404255,0.060406,0.489438,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.425532,0.060406,0.481404,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.446809,0.060406,0.470693,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.468085,0.066440,0.466528,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.489362,0.066440,0.454478,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.510638,0.057314,0.448081,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.531915,0.060406,0.439453,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.553191,0.057314,0.427700,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.574468,0.057314,0.419964,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.595745,0.057314,0.415353,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.617021,0.057314,0.411336,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.638298,0.057314,0.411038,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.659574,0.057314,0.413270,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.680851,0.057314,0.397650,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.702128,0.057314,0.391550,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.723404,0.055242,0.362243,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.744681,0.055242,0.342755,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.765957,0.055242,0.323118,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.787234,0.055242,0.317911,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.808511,0.055242,0.331151,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.829787,0.057314,0.345582,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.851064,0.057314,0.332044,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.872340,0.055242,0.303184,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.893617,0.060406,0.334573,0.003467,0.422915,0.414912
nominal,0,0,0,0,1,0,0,0.978723,0.060406,0.383071,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.000000,0.057314,0.331598,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.021277,0.055242,0.262422,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.042553,0.055242,0.201874,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.063830,0.053020,0.164534,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.085106,0.053020,0.131360,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.106383,0.053020,0.106813,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.127660,0.053020,0.088069,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.148936,0.053020,0.085986,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.170213,0.051909,0.091491,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.191489,0.051909,0.096400,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.234043,0.056833,0.151145,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.468085,0.056833,0.344540,0.003467,0.422915,0.414912
anomaly,0,0,0,0,0,1,0,0.489362,0.067972,0.335912,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.531915,0.056833,0.322374,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.553191,0.056833,0.298869,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.574468,0.056833,0.303481,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.765957,0.056833,0.288753,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.787234,0.056833,0.283844,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.851064,0.056833,0.306010,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.872340,0.056833,0.277596,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.936170,0.056833,0.306010,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.957447,0.056833,0.284439,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,0.978723,0.056833,0.269116,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,1,0,1.000000,0.056833,0.220470,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.000000,0.056833,0.208718,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.021277,0.051909,0.159179,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.042553,0.051909,0.118863,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.063830,0.051909,0.086433,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.085106,0.051909,0.063969,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.106383,0.051909,0.046415,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.127660,0.040231,0.039125,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.148936,0.051909,0.036894,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.170213,0.051909,0.043291,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.191489,0.051909,0.047159,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.234043,0.051909,0.083755,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.255319,0.054642,0.111128,0.003467,0.422915,0.414912
anomaly,0,0,0,0,0,0,1,0.297872,0.077819,0.204850,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.361702,0.065059,0.325201,0.003467,0.422915,0.414912
anomaly,0,0,0,0,0,0,1,0.574468,0.088057,0.301845,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.765957,0.056833,0.317614,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.787234,0.056833,0.307944,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.914894,0.068482,0.318358,0.003467,0.422915,0.414912
anomaly,0,0,0,0,0,0,1,0.936170,0.071694,0.311366,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.957447,0.068482,0.283844,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,0.978723,0.065059,0.257066,0.003467,0.422915,0.414912
nominal,0,0,0,0,0,0,1,1.000000,0.056833,0.221958,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.000000,0.051909,0.208271,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.021277,0.051909,0.168849,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.042553,0.051909,0.132401,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.063830,0.051909,0.110235,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.085106,0.051909,0.088218,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.106383,0.051909,0.074234,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.127660,0.051909,0.069920,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.148936,0.051909,0.072746,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.170213,0.053020,0.091342,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.191489,0.053020,0.118566,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.212766,0.054131,0.177477,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.234043,0.054131,0.241744,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.255319,0.054131,0.260339,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.276596,0.055242,0.323416,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.297872,0.054131,0.355251,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.319149,0.055242,0.391996,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.340426,0.055242,0.445254,0.003467,0.422915,0.414912
nominal,1,0,0,0,0,0,0,0.361702,0.055242,0.463106,0.003467,0.422915,0.414912
